subjID,exptPart,trialNumber,roleCurrent,diceSides,trueRoll,reportedRoll,compLie,compUnifLie,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,trialTime
sona-36881,trial,24,bullshitter,10,10,10,8,False,True,10,-5,89,76,2117.2763237164145,8725,,-1,-1,-1,10554
sona-36881,trial,25,bullshitDetector,10,2,6,6,False,False,4,6,93,82,6516.290849019211,1867,,-1,-1,-1,10366
sona-36881,trial,26,bullshitter,10,8,8,6,False,False,8,2,101,84,2189.5053784767974,8732,,-1,-1,-1,8954
sona-36881,trial,27,bullshitDetector,10,3,7,7,False,False,3,7,104,91,5635.401079459436,2669,,-1,-1,-1,9897
sona-36881,trial,28,bullshitter,10,3,10,7,False,False,10,0,114,91,3036.9795422379657,10435,What number did you tell the other player?,10,10,2550,14410
sona-36881,trial,29,bullshitDetector,10,0,8,8,False,False,2,8,116,99,5547.804102679094,1279,,-1,-1,-1,8811
sona-36881,trial,30,bullshitter,10,5,5,8,False,False,5,5,121,104,2376.0426540032768,7487,What number did you tell the other player?,5,5,2668,11143
sona-36881,trial,31,bullshitDetector,10,0,7,8,True,False,3,7,124,111,6394.147762512879,1430,,-1,-1,-1,9809
sona-36881,trial,32,bullshitter,10,1,10,8,False,False,10,0,134,111,2540.482440157203,8590,,-1,-1,-1,9363
sona-36881,trial,33,bullshitDetector,10,0,5,5,False,False,5,5,139,116,5403.849121360407,1140,,-1,-1,-1,8389
sona-36881,trial,34,bullshitter,10,1,5,5,False,True,-5,5,134,121,2474.834501264603,7173,What number did you tell the other player?,5,5,1743,9873
sona-36881,trial,35,bullshitDetector,10,0,1,5,True,True,5,-5,139,116,6326.505590136183,2781,,-1,-1,-1,14197
sona-36881,trial,36,bullshitter,10,1,5,5,False,False,5,5,144,121,2871.784262674681,11731,,-1,-1,-1,9121
sona-36881,trial,37,bullshitDetector,10,7,9,9,False,False,1,9,145,130,6590.397040782152,1892,,-1,-1,-1,12071
sona-36881,trial,38,bullshitter,10,2,5,9,False,True,-5,5,140,135,2999.8617906138898,9764,What number did you tell the other player?,5,5,1867,11069
sona-36881,trial,39,bullshitDetector,10,2,9,9,False,True,5,-5,145,130,7123.87179796016,2332,,-1,-1,-1,10995
sona-36881,trial,40,bullshitter,10,8,8,9,False,True,8,-3,153,127,2442.5938230644156,10285,,-1,-1,-1,10506
sona-36881,trial,41,bullshitDetector,10,7,7,5,False,False,3,7,156,134,6114.290233080223,1358,,-1,-1,-1,9723
sona-36881,trial,42,bullshitter,10,10,10,5,False,False,10,0,166,134,2622.0650300064053,7958,,-1,-1,-1,10692
sona-36881,trial,43,bullshitDetector,10,1,8,8,False,False,2,8,168,142,5971.068253289991,1347,,-1,-1,-1,11151
sona-36881,trial,44,bullshitter,10,10,10,8,False,False,10,0,178,142,2508.6034745787497,9621,What number did you tell the other player?,10,10,2090,11709
sona-36881,trial,45,bullshitDetector,10,1,7,7,False,False,3,7,181,149,5553.56769157386,959,,-1,-1,-1,9900
sona-36881,trial,46,bullshitter,10,1,5,7,False,False,5,5,186,154,2551.121475475415,10484,What number did you tell the other player?,5,5,1880,12219
sona-36881,trial,47,bullshitDetector,10,9,9,9,False,True,-4,9,182,163,6047.6262403510555,1544,,-1,-1,-1,9545
sona-36881,trial,48,bullshitter,10,3,5,9,False,False,5,5,187,168,2719.915555810753,7752,,-1,-1,-1,8628
sona-36881,trial,49,bullshitDetector,10,3,4,9,True,False,6,4,193,172,6214.960915155086,1798,,-1,-1,-1,9798
sona-36881,trial,50,bullshitter,10,5,5,9,False,True,5,0,198,172,2314.8485138507735,7348,What number did you tell the other player?,5,5,1471,9310
sona-36881,trial,51,bullshitDetector,10,6,9,9,True,False,1,9,199,181,5611.509192296462,1156,,-1,-1,-1,8602
sona-36881,trial,52,bullshitter,10,2,5,9,False,False,5,5,204,186,2656.4292527181074,6696,,-1,-1,-1,8327
sona-36881,trial,53,bullshitDetector,10,2,9,9,True,False,1,9,205,195,5265.182735213478,1240,,-1,-1,-1,7950
sona-36881,trial,54,bullshitter,10,5,5,9,False,False,5,5,210,200,2948.3896702930847,7400,,-1,-1,-1,8982
sona-36881,trial,55,bullshitDetector,10,10,10,5,False,False,0,10,210,210,5525.9126945599,1783,,-1,-1,-1,9431
sona-36881,trial,56,bullshitter,10,0,5,5,False,False,5,5,215,215,2292.1528438944706,9032,What number did you tell the other player?,5,5,1486,10234
sona-36881,trial,57,bullshitDetector,10,7,7,2,False,False,3,7,218,222,5132.1908616944,1147,,-1,-1,-1,7863
sona-36881,trial,58,bullshitter,10,2,5,2,False,False,5,5,223,227,2769.481088651322,6566,,-1,-1,-1,8501
sona-36881,trial,59,bullshitDetector,10,1,4,4,False,False,6,4,229,231,7215.900491153207,1398,,-1,-1,-1,17450
sona-36881,trial,60,bullshitter,10,2,5,4,False,False,5,5,234,236,2073.822947252065,14587,What number did you tell the other player?,5,5,1744,10292
sona-36881,trial,61,bullshitDetector,10,4,6,6,False,False,4,6,238,242,5954.270261486566,1107,,-1,-1,-1,9113
sona-36881,trial,62,bullshitter,10,10,10,6,False,False,10,0,248,242,2540.7394826971936,8095,What number did you tell the other player?,10,10,2151,16704
sona-36881,trial,63,bullshitDetector,10,4,4,4,False,False,6,4,254,246,5714.554452636095,1153,,-1,-1,-1,8467
sona-36881,trial,64,bullshitter,10,4,5,4,False,True,-5,5,249,251,2217.7794461321923,6103,,-1,-1,-1,6549
sona-36881,trial,65,bullshitDetector,10,8,8,6,False,False,2,8,251,259,6380.50517065809,2080,,-1,-1,-1,10877
sona-36881,trial,66,bullshitter,10,5,10,6,False,True,-5,5,246,264,3018.734081049306,13653,What number did you tell the other player?,10,5,1728,18814
sona-36881,trial,67,bullshitDetector,10,7,10,10,False,False,0,10,246,274,5251.972079625179,1017,,-1,-1,-1,7878
sona-36881,trial,68,bullshitter,10,5,5,10,False,False,5,5,251,279,2173.618030949884,7228,,-1,-1,-1,9099
sona-36881,trial,69,bullshitDetector,10,10,10,4,False,False,0,10,251,289,5592.275475749735,1795,,-1,-1,-1,9128
sona-36881,trial,70,bullshitter,10,1,1,4,False,False,1,9,252,298,2941.2970938792105,9897,,-1,-1,-1,10747
sona-36881,trial,71,bullshitDetector,10,5,6,6,False,False,4,6,256,304,6117.35693562563,1114,,-1,-1,-1,9035
sona-36881,trial,72,bullshitter,10,10,10,6,False,False,10,0,266,304,2721.8833713590616,8859,What number did you tell the other player?,10,10,2261,12790
sona-36881,trial,73,bullshitDetector,10,6,6,6,False,False,4,6,270,310,7004.672125681283,1368,,-1,-1,-1,10178
sona-36881,trial,74,bullshitter,10,8,8,6,False,False,8,2,278,312,2847.7937045391745,7853,,-1,-1,-1,10090
sona-36881,trial,75,bullshitDetector,10,10,10,1,False,False,0,10,278,322,5369.487049643387,1098,,-1,-1,-1,8148
sona-36881,trial,76,bullshitter,10,5,10,1,False,False,10,0,288,322,2854.639020873811,6502,What number did you tell the other player?,10,10,2650,10702
sona-36881,trial,77,bullshitDetector,10,3,6,6,False,False,4,6,292,328,5340.528892298856,1549,,-1,-1,-1,8615
sona-36881,trial,78,bullshitter,10,1,5,6,False,True,-5,5,287,333,2668.9812090442438,6278,,-1,-1,-1,6816
sona-36881,trial,79,bullshitDetector,10,3,3,1,False,False,7,3,294,336,5415.17353565297,1038,,-1,-1,-1,8940
sona-36881,trial,80,bullshitter,10,4,4,1,False,False,4,6,298,342,2500.588383654981,7177,What number did you tell the other player?,4,4,1500,9489
sona-36881,trial,81,bullshitDetector,10,9,9,1,True,False,1,9,299,351,7071.4596573352665,1166,,-1,-1,-1,9484
sona-36881,trial,82,bullshitter,10,7,7,1,False,True,7,-2,306,349,2112.620081226565,6520,What number did you tell the other player?,7,7,1673,8929
sona-36881,trial,83,bullshitDetector,10,10,10,7,False,False,0,10,306,359,5264.712889069453,1117,,-1,-1,-1,8116
sona-36881,trial,84,bullshitter,10,7,7,7,False,False,7,3,313,362,2493.292140066592,6499,,-1,-1,-1,7454
sona-36881,trial,85,bullshitDetector,10,3,4,4,False,False,6,4,319,366,5596.049189360565,880,,-1,-1,-1,8238
sona-36881,trial,86,bullshitter,10,6,6,4,False,False,6,4,325,370,3173.3811786843085,6640,,-1,-1,-1,8576
sona-36881,trial,87,bullshitDetector,10,8,8,4,False,False,2,8,327,378,7249.2303847701005,1052,,-1,-1,-1,9805
sona-36881,trial,88,bullshitter,10,7,7,4,False,False,7,3,334,381,2847.8666439742838,7236,What number did you tell the other player?,7,7,2012,11345
sona-36881,trial,89,bullshitDetector,10,10,10,9,False,False,0,10,334,391,7488.237674603562,993,,-1,-1,-1,10314
sona-36881,trial,90,bullshitter,10,4,4,9,False,True,4,1,338,392,2788.160928153944,6260,What number did you tell the other player?,4,4,1834,9706
sona-36881,trial,91,bullshitDetector,10,4,4,0,False,False,6,4,344,396,5922.981362703729,1000,,-1,-1,-1,8537
sona-36881,trial,92,bullshitter,10,0,10,0,False,False,10,0,354,396,2127.350474216307,8882,,-1,-1,-1,11734
sona-36881,trial,93,bullshitDetector,10,6,8,8,False,False,2,8,356,404,5986.24944929262,975,,-1,-1,-1,8529
sona-36881,trial,94,bullshitter,10,8,8,8,False,False,8,2,364,406,2594.144061305801,6612,,-1,-1,-1,8155
sona-36881,trial,95,bullshitDetector,10,7,10,10,False,False,0,10,364,416,5384.670581388112,1074,,-1,-1,-1,8576
sona-36881,trial,96,bullshitter,10,9,9,10,False,False,9,1,373,417,2894.1275862879725,7408,What number did you tell the other player?,9,9,2609,11169
sona-36881,trial,97,bullshitDetector,10,3,8,8,False,True,5,-5,378,412,7190.279791390212,879,,-1,-1,-1,9403
sona-36881,trial,98,bullshitter,10,10,10,8,False,False,10,0,388,412,2427.890061761608,7057,What number did you tell the other player?,10,10,6203,15768
sona-36881,trial,99,bullshitDetector,10,9,9,9,False,True,-4,9,384,421,6239.501818722624,1766,,-1,-1,-1,9389
sona-36881,trial,100,bullshitter,10,0,0,9,False,True,0,5,384,426,2570.964544776443,8066,,-1,-1,-1,9754
sona-34691,practice,1,bullshitter,10,10,10,0,False,False,10,0,10,0,2689.6176664322993,1643526667180,What number did you tell the other player?,10,10,10552,57582
sona-34691,practice,2,bullshitDetector,10,7,7,3,False,False,3,7,13,7,5648.383030506,11330,,-1,-1,-1,23713
sona-34691,trial,1,bullshitDetector,10,4,4,0,False,True,1,4,1,4,5434.471741521544,1824,,-1,-1,-1,9196
sona-34691,trial,2,bullshitter,10,8,8,0,False,False,8,2,9,6,3163.0783798890952,9341,What number did you tell the other player?,8,8,3235,13681
sona-34691,trial,3,bullshitDetector,10,7,8,8,False,False,2,8,11,14,5614.933828042038,4231,,-1,-1,-1,12046
sona-34691,trial,4,bullshitter,10,2,8,8,False,False,8,2,19,16,2172.130649374003,18719,,-1,-1,-1,16167
sona-34691,trial,5,bullshitDetector,10,5,9,8,True,True,5,-5,24,11,5137.953374514007,3292,,-1,-1,-1,11185
sona-34691,trial,6,bullshitter,10,7,7,8,False,True,7,-2,31,9,3160.0162814781756,10126,,-1,-1,-1,8562
sona-34691,trial,7,bullshitDetector,10,7,8,8,False,False,2,8,33,17,5736.8163631002435,1543,,-1,-1,-1,9498
sona-34691,trial,8,bullshitter,10,5,5,8,False,True,5,0,38,17,2093.241822447824,8992,What number did you tell the other player?,5,5,5433,17349
sona-34691,trial,9,bullshitDetector,10,2,3,3,False,True,5,-5,43,12,6087.64887449474,2977,,-1,-1,-1,12099
sona-34691,trial,10,bullshitter,10,8,8,3,False,False,8,2,51,14,3037.855807336098,14678,,-1,-1,-1,22586
sona-34691,trial,11,bullshitDetector,10,8,8,8,False,False,2,8,53,22,5595.18000796174,29935,,-1,-1,-1,39546
sona-34691,trial,12,bullshitter,10,3,7,8,False,False,7,3,60,25,3057.6787897963945,53622,What number did you tell the other player?,7,5,3751,31000
sona-34691,trial,13,bullshitDetector,10,2,4,4,False,False,6,4,66,29,6984.139692253756,1247,,-1,-1,-1,9883
sona-34691,trial,14,bullshitter,10,7,7,4,False,False,7,3,73,32,2760.1438246484313,10497,What number did you tell the other player?,7,7,7480,22133
sona-34691,trial,15,bullshitDetector,10,1,10,10,False,True,5,-5,78,27,6744.5296043193175,93222,,-1,-1,-1,106486
sona-34691,trial,16,bullshitter,10,4,4,10,False,True,4,1,82,28,2229.9950614948466,105272,,-1,-1,-1,10833
sona-34691,trial,17,bullshitDetector,10,9,9,0,False,True,-4,9,78,37,7269.545783562752,18062,,-1,-1,-1,28351
sona-34691,trial,18,bullshitter,10,4,6,0,False,True,-5,5,73,42,2259.043108838584,217737,What number did you tell the other player?,6,7,11385,219274
sona-34691,trial,19,bullshitDetector,10,5,6,6,False,False,4,6,77,48,6722.288791980774,3455,,-1,-1,-1,12916
sona-34691,trial,20,bullshitter,10,2,8,6,False,False,8,2,85,50,2599.782732834703,13790,,-1,-1,-1,18082
sona-34691,trial,21,bullshitDetector,10,1,9,6,True,False,1,9,86,59,5244.111853825705,3387,,-1,-1,-1,11784
sona-34691,trial,22,bullshitter,10,6,6,6,False,False,6,4,92,63,3111.165872049066,13135,,-1,-1,-1,12398
sona-34691,trial,23,bullshitDetector,10,3,4,4,False,False,6,4,98,67,6307.076067011823,6672,,-1,-1,-1,16815
sona-34691,trial,24,bullshitter,10,4,6,4,False,False,6,4,104,71,2795.1415268708824,18222,What number did you tell the other player?,6,6,2635,15200
sona-34691,trial,25,bullshitDetector,10,9,9,7,False,True,-4,9,100,80,5171.881595192123,5940,,-1,-1,-1,14599
sona-34691,trial,26,bullshitter,10,7,7,7,False,False,7,3,107,83,2461.396304504735,28541,,-1,-1,-1,25183
sona-34691,trial,27,bullshitDetector,10,3,3,1,False,False,7,3,114,86,5956.252632021351,5773,,-1,-1,-1,17782
sona-34691,trial,28,bullshitter,10,5,2,1,False,False,2,8,116,94,2144.3819812996308,18424,What number did you tell the other player?,2,2,8802,20434
sona-34691,trial,29,bullshitDetector,10,5,6,6,False,False,4,6,120,100,6240.241769311237,5503,,-1,-1,-1,15083
sona-34691,trial,30,bullshitter,10,6,3,6,False,True,-5,5,115,105,3193.1768150037888,16821,,-1,-1,-1,15298
sona-34691,trial,31,bullshitDetector,10,9,9,7,False,True,-4,9,111,114,5178.721961811978,4319,,-1,-1,-1,12499
sona-34691,trial,32,bullshitter,10,0,5,7,False,True,-5,5,106,119,3030.757447547933,13420,What number did you tell the other player?,5,5,2918,14000
sona-34691,trial,33,bullshitDetector,10,6,6,4,False,False,4,6,110,125,7265.448352472812,3614,,-1,-1,-1,13281
sona-34691,trial,34,bullshitter,10,4,4,4,False,False,4,6,114,131,2491.424484794824,19549,What number did you tell the other player?,4,4,2667,20716
sona-34691,trial,35,bullshitDetector,10,8,8,5,False,False,2,8,116,139,6446.673128872353,1745,,-1,-1,-1,29368
sona-34691,trial,36,bullshitter,10,9,9,5,False,False,9,1,125,140,3203.9635166397684,32047,,-1,-1,-1,14313
sona-34691,trial,37,bullshitDetector,10,5,7,7,False,False,3,7,128,147,6090.089624100305,4536,,-1,-1,-1,13516
sona-34691,trial,38,bullshitter,10,5,5,7,False,False,5,5,133,152,2208.602603967194,15370,What number did you tell the other player?,5,5,2467,15934
sona-34691,trial,39,bullshitDetector,10,4,4,0,False,False,6,4,139,156,6285.298433232221,4093,,-1,-1,-1,12397
sona-34691,trial,40,bullshitter,10,5,7,0,False,False,7,3,146,159,2655.9404954170595,14510,,-1,-1,-1,18825
sona-34691,trial,41,bullshitDetector,10,1,0,0,True,False,10,0,156,159,5171.8316334501305,6910,,-1,-1,-1,15589
sona-34691,trial,42,bullshitter,10,5,7,0,False,True,-5,5,151,164,2433.7665026886652,16697,,-1,-1,-1,10685
sona-34691,trial,43,bullshitDetector,10,9,9,3,False,True,-4,9,147,173,6444.55657301746,4954,,-1,-1,-1,14267
sona-34691,trial,44,bullshitter,10,8,8,3,False,True,8,-3,155,170,2147.1308273368577,14805,What number did you tell the other player?,8,8,2616,17201
sona-34691,trial,45,bullshitDetector,10,3,3,2,False,False,7,3,162,173,7102.580710848234,6044,,-1,-1,-1,17032
sona-34691,trial,46,bullshitter,10,9,9,2,False,False,9,1,171,174,2177.531463918138,20129,What number did you tell the other player?,9,9,7752,21884
sona-34691,trial,47,bullshitDetector,10,3,5,5,False,False,5,5,176,179,6884.924000567216,2345,,-1,-1,-1,12132
sona-34691,trial,48,bullshitter,10,5,5,5,False,False,5,5,181,184,2244.119760692007,31197,,-1,-1,-1,29800
sona-34691,trial,49,bullshitDetector,10,1,3,3,False,False,7,3,188,187,6330.008524417059,2267,,-1,-1,-1,10365
sona-34691,trial,50,bullshitter,10,5,5,3,False,False,5,5,193,192,2158.803980593829,10835,,-1,-1,-1,14266
sona-34691,trial,51,bullshitDetector,10,7,7,6,False,False,3,7,196,199,6436.23250100406,2562,,-1,-1,-1,11048
sona-34691,trial,52,bullshitter,10,2,5,6,False,False,5,5,201,204,2599.613456679732,11228,What number did you tell the other player?,5,5,3735,14782
sona-34691,trial,53,bullshitDetector,10,7,9,9,False,True,5,-5,206,199,6637.102843231255,2422,,-1,-1,-1,11314
sona-34691,trial,54,bullshitter,10,4,4,9,False,False,4,6,210,205,2163.938486609148,10756,What number did you tell the other player?,4,4,5170,16456
sona-34691,trial,55,bullshitDetector,10,2,10,9,True,False,0,10,210,215,6980.0519686459265,6395,,-1,-1,-1,15577
sona-34691,trial,56,bullshitter,10,4,4,9,False,False,4,6,214,221,3140.3388221078517,24113,,-1,-1,-1,20767
sona-34691,trial,57,bullshitDetector,10,4,4,3,False,False,6,4,220,225,6032.979199426269,8928,,-1,-1,-1,16849
sona-34691,trial,58,bullshitter,10,2,5,3,False,False,5,5,225,230,2270.486574786134,16844,What number did you tell the other player?,5,5,4085,13950
sona-34691,trial,59,bullshitDetector,10,9,6,3,True,False,4,6,229,236,6991.868990482984,4970,,-1,-1,-1,13849
sona-34691,trial,60,bullshitter,10,7,7,3,False,False,7,3,236,239,2899.1806442602347,26421,,-1,-1,-1,24567
sona-34691,trial,61,bullshitDetector,10,10,10,5,False,True,-5,10,231,249,5155.458756893224,316258,,-1,-1,-1,328881
sona-34691,trial,62,bullshitter,10,4,6,5,False,True,-5,5,226,254,2439.348972628176,332243,What number did you tell the other player?,6,7,3251,48901
sona-34691,trial,63,bullshitDetector,10,7,7,6,False,True,-2,7,224,261,6134.280613110479,6740,,-1,-1,-1,15214
sona-34691,trial,64,bullshitter,10,3,4,6,False,True,-5,5,219,266,2795.8306008517975,21474,,-1,-1,-1,27116
sona-34691,trial,65,bullshitDetector,10,6,6,2,False,False,4,6,223,272,5204.965051945207,2042,,-1,-1,-1,9487
sona-34691,trial,66,bullshitter,10,9,8,2,False,False,8,2,231,274,3206.2358302775942,10894,What number did you tell the other player?,8,7,44917,62797
sona-34691,trial,67,bullshitDetector,10,3,10,10,False,True,5,-5,236,269,5232.272253388852,10483,,-1,-1,-1,17483
sona-34691,trial,68,bullshitter,10,0,6,10,False,False,6,4,242,273,2693.722853463233,23800,,-1,-1,-1,15882
sona-34691,trial,69,bullshitDetector,10,7,7,3,False,False,3,7,245,280,5489.693274721294,35742,,-1,-1,-1,44233
sona-34691,trial,70,bullshitter,10,0,4,3,False,False,4,6,249,286,3157.6984257347794,49793,What number did you tell the other player?,4,8,5684,28869
sona-34691,trial,71,bullshitDetector,10,6,6,2,False,False,4,6,253,292,5382.8737343329885,5827,,-1,-1,-1,20598
sona-34691,trial,72,bullshitter,10,3,4,2,False,False,4,6,257,298,2348.2016525604195,28962,,-1,-1,-1,33132
sona-34691,trial,73,bullshitDetector,10,3,8,2,True,False,2,8,259,306,5183.002426968478,1851575,,-1,-1,-1,1858848
sona-34691,trial,74,bullshitter,10,0,5,2,False,False,5,5,264,311,2864.1906677503025,1860414,,-1,-1,-1,11021
sona-34691,trial,75,bullshitDetector,10,1,2,2,False,True,5,-5,269,306,6696.224690603863,1152,,-1,-1,-1,10202
sona-34691,trial,76,bullshitter,10,3,5,2,False,True,-5,5,264,311,2991.8340188797097,13671,What number did you tell the other player?,5,5,3118,18768
sona-34691,trial,77,bullshitDetector,10,4,4,3,False,False,6,4,270,315,6086.899116900072,15011,,-1,-1,-1,27217
sona-34691,trial,78,bullshitter,10,6,8,3,False,False,8,2,278,317,2396.2229439438815,27763,,-1,-1,-1,11367
sona-34691,trial,79,bullshitDetector,10,9,9,7,False,False,1,9,279,326,6543.486230037588,7319,,-1,-1,-1,16000
sona-34691,trial,80,bullshitter,10,7,7,7,False,False,7,3,286,329,2285.5198230621477,18371,What number did you tell the other player?,7,7,3634,24902
sona-34691,trial,81,bullshitDetector,10,10,10,6,False,False,0,10,286,339,6161.3666781722295,4819,,-1,-1,-1,12750
sona-34691,trial,82,bullshitter,10,5,9,6,False,False,9,1,295,340,3145.764265258848,14003,,-1,-1,-1,29851
sona-34691,trial,83,bullshitDetector,10,2,2,2,False,False,8,2,303,342,6430.684593030504,38200,,-1,-1,-1,46902
sona-34691,trial,84,bullshitter,10,9,2,2,False,False,2,8,305,350,2291.421452148416,62485,What number did you tell the other player?,2,7,7984,64303
sona-34691,trial,85,bullshitDetector,10,5,9,9,False,False,1,9,306,359,6585.758337998732,1592,,-1,-1,-1,10499
sona-34691,trial,86,bullshitter,10,3,3,9,False,True,3,2,309,361,2189.0385771626306,15860,,-1,-1,-1,22868
sona-34691,trial,87,bullshitDetector,10,0,9,9,False,False,1,9,310,370,6032.335659931751,8211,,-1,-1,-1,15717
sona-34691,trial,88,bullshitter,10,9,7,9,False,False,7,3,317,373,2932.440745669859,16411,What number did you tell the other player?,7,8,3301,43685
sona-34691,trial,89,bullshitDetector,10,10,10,2,False,False,0,10,317,383,6145.572103447495,7000,,-1,-1,-1,14600
sona-34691,trial,90,bullshitter,10,7,7,2,False,False,7,3,324,386,2173.9734941256565,23685,What number did you tell the other player?,7,7,5099,24685
